TeamKey,RankingPoints,Wins,Losses,Ties,ClimbPoints,AutoPoints,OwnershipPoints,VaultPoints
frc5987,24.0,8.0,3.0,0.0,525.0,385.0,2691.0,365.0
frc7039,24.0,8.0,3.0,0.0,525.0,367.0,2586.0,330.0
frc5635,22.0,7.0,3.0,0.0,505.0,317.0,2118.0,310.0
frc2212,22.0,5.0,6.0,0.0,495.0,377.0,2203.0,345.0
frc5654,22.0,5.0,6.0,0.0,660.0,353.0,2159.0,385.0
frc7079,21.0,6.0,5.0,0.0,630.0,302.0,2425.0,390.0
frc6104,21.0,7.0,4.0,0.0,625.0,359.0,2449.0,370.0
frc4586,21.0,6.0,5.0,0.0,590.0,314.0,2575.0,300.0
frc5614,21.0,6.0,5.0,0.0,565.0,342.0,2391.0,325.0
frc5715,20.0,4.0,7.0,0.0,570.0,354.0,2099.0,320.0
frc1657,20.0,6.0,5.0,0.0,525.0,353.0,2318.0,390.0
frc5951,20.0,4.0,6.0,1.0,515.0,335.0,2257.0,335.0
frc5990,19.0,5.0,5.0,1.0,555.0,377.0,2347.0,365.0
frc3835,19.0,6.0,5.0,0.0,520.0,340.0,2528.0,295.0
frc7067,19.0,6.0,5.0,0.0,565.0,354.0,2284.0,375.0
frc4320,19.0,5.0,6.0,0.0,590.0,317.0,2014.0,360.0
frc6741,18.0,6.0,5.0,0.0,490.0,287.0,1893.0,375.0
frc3075,18.0,6.0,5.0,0.0,590.0,376.0,2402.0,345.0
frc3083,17.0,3.0,8.0,0.0,640.0,313.0,2003.0,295.0
frc6230,17.0,4.0,7.0,0.0,615.0,360.0,2193.0,300.0
frc7177,17.0,4.0,7.0,0.0,495.0,313.0,2103.0,330.0
frc2096,17.0,5.0,6.0,0.0,420.0,341.0,2229.0,275.0
frc1580,17.0,3.0,8.0,0.0,395.0,346.0,1875.0,230.0
frc3034,16.0,4.0,7.0,0.0,610.0,278.0,1953.0,305.0
frc7112,16.0,4.0,7.0,0.0,495.0,323.0,1938.0,245.0
frc4416,15.0,6.0,5.0,0.0,505.0,250.0,2287.0,410.0
frc3211,15.0,4.0,7.0,0.0,535.0,368.0,2162.0,280.0
frc2679,14.0,4.0,7.0,0.0,560.0,290.0,2073.0,430.0
frc6736,14.0,4.0,7.0,0.0,535.0,245.0,1542.0,300.0
frc3065,14.0,4.0,7.0,0.0,505.0,261.0,1949.0,385.0
frc5038,14.0,3.0,7.0,1.0,450.0,364.0,2153.0,235.0
frc4590,13.0,1.0,10.0,0.0,530.0,297.0,1879.0,330.0
frc2230,11.0,3.0,8.0,0.0,495.0,311.0,1760.0,230.0
frc4744,11.0,3.0,8.0,0.0,470.0,287.0,1981.0,330.0
frc6740,11.0,2.0,9.0,0.0,415.0,259.0,1870.0,255.0
frc1942,9.0,2.0,9.0,0.0,545.0,266.0,1486.0,250.0
frc2590,46.0,12.0,0.0,0.0,1080.0,416.0,3151.0,435.0
frc1218,32.0,9.0,3.0,0.0,790.0,444.0,3014.0,415.0
frc25,31.0,8.0,4.0,0.0,685.0,410.0,2759.0,465.0
frc1391,29.0,9.0,3.0,0.0,805.0,390.0,2547.0,375.0
frc5404,29.0,7.0,5.0,0.0,780.0,387.0,2587.0,415.0
frc1640,29.0,9.0,3.0,0.0,750.0,408.0,2886.0,400.0
frc5407,28.0,8.0,4.0,0.0,840.0,298.0,2366.0,360.0
frc103,28.0,9.0,3.0,0.0,550.0,379.0,2895.0,370.0
frc1257,27.0,8.0,4.0,0.0,640.0,385.0,2839.0,415.0
frc1791,25.0,7.0,5.0,0.0,570.0,364.0,2083.0,360.0
frc1807,25.0,7.0,4.0,0.0,580.0,408.0,2521.0,355.0
frc2577,22.0,7.0,5.0,0.0,650.0,366.0,2275.0,380.0
frc5401,22.0,6.0,6.0,0.0,595.0,340.0,2252.0,445.0
frc6808,21.0,7.0,5.0,0.0,650.0,337.0,2033.0,460.0
frc4454,20.0,5.0,7.0,0.0,610.0,344.0,2465.0,365.0
frc1143,19.0,5.0,7.0,0.0,525.0,331.0,2378.0,390.0
frc5181,19.0,5.0,7.0,0.0,600.0,326.0,2221.0,540.0
frc5490,19.0,5.0,7.0,0.0,565.0,312.0,1819.0,285.0
frc219,19.0,5.0,7.0,0.0,700.0,450.0,2522.0,390.0
frc2458,19.0,4.0,8.0,0.0,630.0,352.0,2085.0,380.0
frc2559,19.0,5.0,7.0,0.0,665.0,344.0,2135.0,420.0
frc708,19.0,5.0,7.0,0.0,765.0,351.0,1976.0,390.0
frc2539,18.0,5.0,7.0,0.0,660.0,326.0,2026.0,390.0
frc203,18.0,5.0,7.0,0.0,600.0,353.0,2206.0,315.0
frc6943,18.0,5.0,7.0,0.0,485.0,335.0,1766.0,415.0
frc816,17.0,4.0,8.0,0.0,655.0,365.0,2039.0,410.0
frc6226,16.0,3.0,9.0,0.0,820.0,322.0,2250.0,380.0
frc1647,16.0,4.0,8.0,0.0,585.0,303.0,2083.0,385.0
frc5457,16.0,4.0,8.0,0.0,475.0,407.0,2124.0,365.0
frc1811,15.0,3.0,9.0,0.0,575.0,356.0,2080.0,345.0
frc4285,13.0,4.0,8.0,0.0,470.0,356.0,2035.0,340.0
frc6327,9.0,2.0,10.0,0.0,555.0,305.0,1588.0,340.0
frc4150,31.0,10.0,0.0,0.0,555.0,306.0,2505.0,335.0
frc1592,28.0,8.0,2.0,0.0,600.0,396.0,2408.0,320.0
frc379,28.0,7.0,3.0,0.0,775.0,373.0,2600.0,285.0
frc4145,27.0,8.0,2.0,0.0,605.0,353.0,2373.0,340.0
frc2783,27.0,9.0,1.0,0.0,530.0,300.0,2464.0,260.0
frc3314,26.0,6.0,4.0,0.0,700.0,365.0,2299.0,275.0
frc1405,26.0,8.0,2.0,0.0,585.0,319.0,2335.0,275.0
frc1507,25.0,7.0,3.0,0.0,740.0,331.0,2177.0,345.0
frc1126,25.0,8.0,2.0,0.0,665.0,328.0,2345.0,300.0
frc2614,25.0,8.0,2.0,0.0,565.0,361.0,2491.0,320.0
frc1014,24.0,7.0,3.0,0.0,555.0,297.0,2176.0,345.0
frc291,24.0,8.0,2.0,0.0,485.0,378.0,2588.0,305.0
frc5030,23.0,7.0,3.0,0.0,590.0,319.0,2405.0,415.0
frc4020,23.0,6.0,4.0,0.0,580.0,384.0,2086.0,335.0
frc4121,22.0,7.0,3.0,0.0,560.0,257.0,2368.0,225.0
frc1248,22.0,6.0,4.0,0.0,675.0,295.0,2095.0,270.0
frc4601,21.0,6.0,4.0,0.0,575.0,276.0,1928.0,260.0
frc1317,21.0,6.0,4.0,0.0,555.0,239.0,1974.0,250.0
frc6027,21.0,6.0,4.0,0.0,515.0,264.0,2175.0,255.0
frc120,19.0,4.0,6.0,0.0,640.0,359.0,1911.0,415.0
frc3266,19.0,6.0,4.0,0.0,570.0,279.0,1978.0,400.0
frc648,19.0,5.0,5.0,0.0,560.0,272.0,1858.0,235.0
frc3484,18.0,4.0,6.0,0.0,590.0,265.0,1637.0,330.0
frc2172,18.0,5.0,5.0,0.0,580.0,266.0,1997.0,275.0
frc7043,18.0,6.0,4.0,0.0,520.0,277.0,2029.0,345.0
frc4085,18.0,6.0,4.0,0.0,460.0,228.0,2268.0,235.0
frc1590,18.0,5.0,4.0,0.0,445.0,282.0,1784.0,260.0
frc4611,17.0,6.0,4.0,0.0,525.0,239.0,2014.0,230.0
frc2340,17.0,5.0,5.0,0.0,380.0,267.0,1787.0,300.0
frc7165,17.0,4.0,6.0,0.0,635.0,268.0,1880.0,320.0
frc3814,17.0,4.0,6.0,0.0,525.0,312.0,1873.0,310.0
frc6490,17.0,4.0,6.0,0.0,585.0,337.0,1914.0,345.0
frc7055,16.0,5.0,5.0,0.0,450.0,275.0,1836.0,255.0
frc6964,15.0,4.0,6.0,0.0,535.0,261.0,1688.0,225.0
frc5413,14.0,4.0,6.0,0.0,565.0,259.0,1923.0,350.0
frc2399,14.0,3.0,7.0,0.0,520.0,323.0,1690.0,305.0
frc4119,14.0,5.0,5.0,0.0,515.0,295.0,1864.0,330.0
frc4780,14.0,4.0,6.0,0.0,515.0,278.0,1838.0,220.0
frc6916,14.0,4.0,6.0,0.0,480.0,255.0,1756.0,275.0
frc3591,13.0,4.0,6.0,0.0,475.0,231.0,1634.0,240.0
frc3138,13.0,5.0,5.0,0.0,405.0,206.0,2009.0,310.0
frc5973,13.0,4.0,6.0,0.0,395.0,266.0,1798.0,185.0
frc451,12.0,3.0,7.0,0.0,465.0,234.0,1726.0,315.0
frc2228,12.0,2.0,8.0,0.0,530.0,219.0,1245.0,310.0
frc695,11.0,2.0,8.0,0.0,535.0,266.0,1611.0,210.0
frc3324,11.0,3.0,7.0,0.0,510.0,257.0,1609.0,310.0
frc5418,11.0,3.0,7.0,0.0,500.0,201.0,1628.0,270.0
frc5667,11.0,2.0,8.0,0.0,490.0,301.0,1632.0,290.0
frc2010,11.0,3.0,7.0,0.0,425.0,240.0,1465.0,270.0
frc6936,10.0,2.0,8.0,0.0,560.0,228.0,1373.0,290.0
frc1758,10.0,3.0,7.0,0.0,535.0,230.0,1412.0,330.0
frc6355,10.0,2.0,8.0,0.0,505.0,187.0,1233.0,195.0
frc6460,9.0,2.0,8.0,0.0,415.0,235.0,1312.0,305.0
frc3193,7.0,2.0,8.0,0.0,415.0,232.0,1571.0,250.0
frc6181,6.0,1.0,9.0,0.0,375.0,228.0,1021.0,185.0
frc179,29.0,8.0,2.0,0.0,705.0,329.0,2420.0,325.0
frc3410,28.0,8.0,2.0,0.0,540.0,342.0,2486.0,320.0
frc4533,27.0,8.0,2.0,0.0,565.0,352.0,2424.0,420.0
frc744,26.0,8.0,2.0,0.0,565.0,291.0,2344.0,290.0
frc5472,26.0,8.0,2.0,0.0,505.0,316.0,2635.0,320.0
frc1744,24.0,8.0,2.0,0.0,580.0,276.0,2433.0,335.0
frc1251,23.0,8.0,2.0,0.0,630.0,249.0,2274.0,345.0
frc7193,23.0,7.0,3.0,0.0,605.0,316.0,2156.0,325.0
frc59,23.0,7.0,3.0,0.0,470.0,331.0,2170.0,325.0
frc1876,22.0,7.0,3.0,0.0,690.0,285.0,2165.0,240.0
frc386,22.0,7.0,3.0,0.0,635.0,295.0,2252.0,355.0
frc3242,22.0,7.0,3.0,0.0,495.0,261.0,2265.0,280.0
frc5842,21.0,7.0,3.0,0.0,510.0,252.0,2062.0,285.0
frc801,21.0,6.0,4.0,0.0,550.0,270.0,2090.0,195.0
frc3164,20.0,6.0,4.0,0.0,510.0,231.0,2084.0,275.0
frc1065,20.0,8.0,2.0,0.0,495.0,296.0,2453.0,315.0
frc180,20.0,7.0,3.0,0.0,475.0,324.0,2344.0,355.0
frc1902,20.0,6.0,4.0,0.0,435.0,390.0,2299.0,325.0
frc108,20.0,6.0,4.0,0.0,360.0,266.0,2337.0,290.0
frc2383,20.0,6.0,4.0,0.0,355.0,353.0,2381.0,275.0
frc3932,19.0,5.0,5.0,0.0,535.0,269.0,2043.0,330.0
frc4471,19.0,7.0,3.0,0.0,490.0,263.0,1915.0,285.0
frc1523,18.0,7.0,3.0,0.0,590.0,239.0,1946.0,345.0
frc5410,18.0,5.0,5.0,0.0,515.0,248.0,2001.0,310.0
frc7231,18.0,5.0,5.0,0.0,510.0,267.0,1830.0,250.0
frc7216,18.0,6.0,4.0,0.0,345.0,263.0,1921.0,220.0
frc1369,17.0,6.0,4.0,0.0,365.0,289.0,1987.0,230.0
frc5872,17.0,5.0,5.0,0.0,510.0,241.0,1735.0,255.0
frc6722,16.0,5.0,5.0,0.0,520.0,232.0,1977.0,395.0
frc6686,16.0,5.0,5.0,0.0,515.0,301.0,1696.0,260.0
frc2152,16.0,3.0,7.0,0.0,395.0,317.0,1815.0,200.0
frc86,14.0,4.0,6.0,0.0,560.0,326.0,1852.0,260.0
frc7026,14.0,4.0,6.0,0.0,495.0,273.0,1715.0,300.0
frc1477,14.0,5.0,5.0,0.0,495.0,247.0,1683.0,225.0
frc6685,14.0,4.0,6.0,0.0,460.0,268.0,1323.0,290.0
frc3653,13.0,4.0,6.0,0.0,450.0,253.0,1750.0,340.0
frc2797,12.0,4.0,6.0,0.0,520.0,221.0,1587.0,245.0
frc4592,12.0,3.0,7.0,0.0,425.0,258.0,1599.0,155.0
frc5773,12.0,4.0,6.0,0.0,355.0,262.0,1849.0,225.0
frc7107,12.0,3.0,7.0,0.0,295.0,282.0,1651.0,175.0
frc6388,11.0,3.0,7.0,0.0,335.0,233.0,1203.0,205.0
frc5949,11.0,2.0,8.0,0.0,485.0,217.0,1340.0,190.0
frc348,10.0,3.0,7.0,0.0,510.0,209.0,1615.0,260.0
frc6225,10.0,3.0,7.0,0.0,470.0,245.0,1799.0,320.0
frc6001,10.0,3.0,6.0,0.0,445.0,215.0,1215.0,250.0
frc4118,10.0,3.0,7.0,0.0,445.0,212.0,1178.0,220.0
frc5283,10.0,3.0,7.0,0.0,435.0,231.0,1439.0,195.0
frc6468,10.0,3.0,7.0,0.0,385.0,243.0,1713.0,280.0
frc21,9.0,3.0,7.0,0.0,540.0,231.0,1708.0,215.0
frc7194,8.0,2.0,8.0,0.0,385.0,211.0,1232.0,155.0
frc5329,8.0,3.0,7.0,0.0,330.0,194.0,1514.0,285.0
frc7152,7.0,3.0,7.0,0.0,435.0,187.0,1485.0,220.0
frc4562,7.0,1.0,9.0,0.0,345.0,263.0,1190.0,230.0
frc5605,5.0,1.0,9.0,0.0,390.0,204.0,1181.0,195.0
frc7215,3.0,1.0,9.0,0.0,425.0,150.0,1114.0,200.0
frc2122,35.0,10.0,1.0,0.0,810.0,422.0,2921.0,360.0
frc1619,29.0,7.0,4.0,0.0,725.0,349.0,2556.0,295.0
frc3230,28.0,8.0,3.0,0.0,670.0,377.0,2698.0,330.0
frc3239,27.0,8.0,3.0,0.0,685.0,350.0,2372.0,285.0
frc3128,26.0,8.0,3.0,0.0,770.0,292.0,2483.0,315.0
frc1983,26.0,9.0,2.0,0.0,610.0,264.0,2523.0,255.0
frc3256,26.0,8.0,3.0,0.0,430.0,399.0,2627.0,310.0
frc5496,24.0,8.0,3.0,0.0,695.0,250.0,2517.0,345.0
frc4175,24.0,7.0,4.0,0.0,610.0,303.0,2275.0,290.0
frc2130,24.0,7.0,4.0,0.0,720.0,354.0,2476.0,340.0
frc115,23.0,8.0,3.0,0.0,640.0,316.0,2303.0,355.0
frc4944,23.0,7.0,4.0,0.0,565.0,350.0,2283.0,400.0
frc3598,22.0,6.0,5.0,0.0,585.0,332.0,2140.0,345.0
frc6411,22.0,7.0,4.0,0.0,550.0,336.0,2360.0,435.0
frc1891,21.0,5.0,6.0,0.0,760.0,278.0,1941.0,320.0
frc2594,20.0,6.0,5.0,0.0,525.0,279.0,1970.0,255.0
frc5461,19.0,5.0,6.0,0.0,640.0,352.0,1926.0,280.0
frc7148,19.0,6.0,5.0,0.0,575.0,267.0,2218.0,330.0
frc2102,19.0,5.0,6.0,0.0,560.0,340.0,2052.0,275.0
frc1569,18.0,5.0,6.0,0.0,580.0,287.0,2062.0,260.0
frc4135,17.0,4.0,7.0,0.0,565.0,361.0,1841.0,285.0
frc3006,17.0,4.0,7.0,0.0,495.0,304.0,1921.0,260.0
frc3245,17.0,5.0,6.0,0.0,470.0,294.0,2037.0,285.0
frc4643,17.0,5.0,6.0,0.0,530.0,298.0,1790.0,250.0
frc3145,16.0,5.0,6.0,0.0,575.0,324.0,2243.0,300.0
frc3513,15.0,4.0,7.0,0.0,575.0,253.0,1763.0,220.0
frc3243,14.0,5.0,6.0,0.0,490.0,265.0,1676.0,310.0
frc3562,14.0,6.0,5.0,0.0,400.0,230.0,1932.0,185.0
frc4585,14.0,4.0,7.0,0.0,470.0,257.0,1886.0,250.0
frc7301,14.0,3.0,8.0,0.0,520.0,291.0,1860.0,190.0
frc3288,14.0,4.0,7.0,0.0,575.0,253.0,1667.0,235.0
frc5933,13.0,3.0,8.0,0.0,605.0,279.0,1672.0,415.0
frc6358,13.0,4.0,7.0,0.0,515.0,287.0,2193.0,240.0
frc1566,13.0,4.0,7.0,0.0,475.0,248.0,1791.0,240.0
frc4598,12.0,4.0,7.0,0.0,500.0,256.0,1585.0,315.0
frc5430,11.0,3.0,8.0,0.0,540.0,255.0,1665.0,280.0
frc5630,10.0,3.0,8.0,0.0,570.0,244.0,1547.0,260.0
frc5871,9.0,3.0,8.0,0.0,430.0,237.0,1301.0,250.0
frc6680,6.0,2.0,9.0,0.0,460.0,204.0,1118.0,165.0
frc2352,23.0,8.0,1.0,0.0,480.0,268.0,2404.0,280.0
frc3593,22.0,8.0,1.0,0.0,450.0,268.0,1974.0,315.0
frc1296,22.0,8.0,1.0,0.0,480.0,213.0,2235.0,320.0
frc1987,22.0,8.0,1.0,0.0,460.0,252.0,2166.0,260.0
frc1806,21.0,8.0,1.0,0.0,465.0,320.0,2423.0,275.0
frc3478,21.0,8.0,1.0,0.0,405.0,265.0,2243.0,210.0
frc5550,20.0,7.0,2.0,0.0,520.0,275.0,1925.0,240.0
frc2359,19.0,6.0,3.0,0.0,555.0,241.0,1879.0,255.0
frc2765,19.0,7.0,2.0,0.0,480.0,212.0,2039.0,185.0
frc1939,18.0,7.0,2.0,0.0,390.0,195.0,1838.0,210.0
frc3931,17.0,4.0,5.0,0.0,395.0,309.0,1902.0,210.0
frc3160,17.0,5.0,4.0,0.0,335.0,280.0,1797.0,165.0
frc2335,17.0,6.0,3.0,0.0,245.0,184.0,1788.0,160.0
frc2333,16.0,5.0,4.0,0.0,400.0,218.0,1809.0,350.0
frc2395,15.0,7.0,2.0,0.0,470.0,155.0,1855.0,285.0
frc5098,14.0,4.0,5.0,0.0,400.0,251.0,1674.0,305.0
frc5930,14.0,5.0,4.0,0.0,360.0,223.0,2008.0,150.0
frc4523,14.0,5.0,4.0,0.0,320.0,194.0,1560.0,230.0
frc2773,14.0,6.0,3.0,0.0,290.0,220.0,1855.0,155.0
frc3179,14.0,5.0,4.0,0.0,475.0,179.0,1862.0,200.0
frc5212,13.0,5.0,4.0,0.0,420.0,202.0,1629.0,190.0
frc2341,13.0,5.0,4.0,0.0,420.0,197.0,1736.0,185.0
frc1561,13.0,5.0,4.0,0.0,400.0,182.0,1679.0,225.0
frc5578,13.0,5.0,4.0,0.0,395.0,176.0,1584.0,340.0
frc5801,13.0,5.0,4.0,0.0,390.0,199.0,1930.0,290.0
frc6900,13.0,5.0,4.0,0.0,325.0,143.0,1353.0,170.0
frc2795,13.0,5.0,4.0,0.0,320.0,183.0,1609.0,185.0
frc1750,12.0,4.0,5.0,0.0,380.0,209.0,1641.0,225.0
frc3284,12.0,4.0,5.0,0.0,360.0,231.0,1641.0,180.0
frc6026,12.0,4.0,5.0,0.0,410.0,209.0,1613.0,330.0
frc3247,12.0,5.0,4.0,0.0,455.0,169.0,1638.0,175.0
frc932,11.0,3.0,6.0,0.0,475.0,214.0,1459.0,255.0
frc3612,11.0,4.0,5.0,0.0,460.0,146.0,1154.0,235.0
frc5621,11.0,4.0,5.0,0.0,410.0,160.0,1134.0,185.0
frc3163,11.0,4.0,5.0,0.0,330.0,181.0,1614.0,170.0
frc3152,11.0,5.0,4.0,0.0,315.0,144.0,1146.0,175.0
frc2354,10.0,4.0,5.0,0.0,390.0,130.0,1568.0,190.0
frc2373,10.0,3.0,6.0,0.0,370.0,216.0,1463.0,240.0
frc1448,10.0,3.0,6.0,0.0,275.0,176.0,1282.0,155.0
frc3507,9.0,4.0,5.0,0.0,355.0,165.0,1263.0,160.0
frc4005,9.0,3.0,6.0,0.0,240.0,208.0,1318.0,120.0
frc1785,9.0,3.0,6.0,0.0,340.0,193.0,1354.0,200.0
frc5730,9.0,4.0,5.0,0.0,270.0,162.0,1561.0,150.0
frc2424,9.0,4.0,5.0,0.0,370.0,138.0,1337.0,180.0
frc31,9.0,4.0,5.0,0.0,375.0,161.0,1399.0,195.0
frc2398,9.0,4.0,5.0,0.0,385.0,103.0,1532.0,220.0
frc1209,9.0,3.0,6.0,0.0,375.0,148.0,1454.0,195.0
frc6730,8.0,3.0,6.0,0.0,380.0,151.0,1346.0,195.0
frc3660,8.0,3.0,6.0,0.0,350.0,156.0,1507.0,340.0
frc5611,8.0,4.0,5.0,0.0,270.0,126.0,1432.0,120.0
frc6464,8.0,3.0,6.0,0.0,230.0,185.0,1512.0,155.0
frc6809,7.0,3.0,6.0,0.0,320.0,131.0,1113.0,125.0
frc4933,7.0,3.0,6.0,0.0,240.0,134.0,1358.0,140.0
frc6891,7.0,3.0,6.0,0.0,360.0,178.0,1171.0,140.0
frc2165,7.0,3.0,6.0,0.0,365.0,175.0,1413.0,165.0
frc2986,6.0,3.0,6.0,0.0,430.0,147.0,1217.0,250.0
frc3498,6.0,2.0,7.0,0.0,330.0,145.0,1259.0,85.0
frc5437,5.0,1.0,8.0,0.0,435.0,191.0,1380.0,250.0
frc2461,5.0,2.0,7.0,0.0,430.0,125.0,1055.0,185.0
frc3457,4.0,2.0,7.0,0.0,340.0,102.0,1087.0,140.0
frc3465,2.0,1.0,8.0,0.0,255.0,94.0,1075.0,140.0
frc1741,38.0,10.0,2.0,0.0,900.0,460.0,3016.0,460.0
frc868,35.0,10.0,2.0,0.0,875.0,422.0,2862.0,440.0
frc829,34.0,11.0,1.0,0.0,785.0,389.0,3056.0,515.0
frc5010,31.0,9.0,3.0,0.0,695.0,420.0,2949.0,455.0
frc1747,29.0,10.0,2.0,0.0,625.0,465.0,3062.0,365.0
frc447,28.0,8.0,4.0,0.0,645.0,347.0,2800.0,460.0
frc5403,27.0,8.0,4.0,0.0,745.0,435.0,2689.0,425.0
frc1720,27.0,8.0,4.0,0.0,720.0,392.0,2672.0,395.0
frc1501,27.0,7.0,5.0,0.0,710.0,376.0,2349.0,315.0
frc4272,26.0,7.0,5.0,0.0,680.0,395.0,2528.0,420.0
frc4580,26.0,7.0,5.0,0.0,575.0,398.0,2758.0,480.0
frc461,24.0,7.0,5.0,0.0,710.0,383.0,2364.0,460.0
frc292,24.0,7.0,5.0,0.0,705.0,392.0,2481.0,470.0
frc3147,24.0,7.0,5.0,0.0,655.0,310.0,2428.0,470.0
frc5188,23.0,6.0,6.0,0.0,705.0,329.0,2218.0,380.0
frc3487,23.0,7.0,5.0,0.0,645.0,331.0,2586.0,500.0
frc71,22.0,6.0,6.0,0.0,630.0,386.0,2438.0,370.0
frc1555,22.0,6.0,6.0,0.0,630.0,335.0,1858.0,350.0
frc3494,22.0,7.0,5.0,0.0,720.0,293.0,2139.0,445.0
frc3655,21.0,6.0,6.0,0.0,725.0,337.0,2335.0,460.0
frc4008,21.0,6.0,6.0,0.0,720.0,324.0,2151.0,395.0
frc3176,20.0,5.0,7.0,0.0,620.0,375.0,2337.0,375.0
frc6451,20.0,5.0,7.0,0.0,615.0,368.0,2178.0,465.0
frc5484,19.0,6.0,6.0,0.0,625.0,318.0,2461.0,425.0
frc6498,17.0,4.0,7.0,0.0,695.0,274.0,1690.0,285.0
frc4926,17.0,3.0,9.0,0.0,625.0,382.0,2048.0,375.0
frc1646,16.0,5.0,7.0,0.0,690.0,319.0,2140.0,510.0
frc6012,15.0,5.0,7.0,0.0,590.0,328.0,1938.0,395.0
frc3180,14.0,3.0,9.0,0.0,765.0,298.0,1837.0,445.0
frc7198,13.0,4.0,8.0,0.0,670.0,267.0,1829.0,500.0
frc45,13.0,4.0,8.0,0.0,610.0,285.0,1646.0,395.0
frc3559,13.0,3.0,9.0,0.0,530.0,310.0,1888.0,380.0
frc3947,12.0,2.0,10.0,0.0,615.0,306.0,1738.0,505.0
frc5944,12.0,3.0,9.0,0.0,580.0,291.0,1477.0,325.0
frc3865,10.0,3.0,9.0,0.0,570.0,297.0,2018.0,415.0
frc1529,6.0,1.0,11.0,0.0,585.0,253.0,1576.0,370.0
frc1102,25.0,11.0,1.0,0.0,605.0,259.0,3044.0,230.0
frc6829,24.0,9.0,3.0,0.0,440.0,336.0,2647.0,365.0
frc832,23.0,9.0,3.0,0.0,630.0,254.0,2546.0,315.0
frc4188,22.0,9.0,3.0,0.0,550.0,335.0,2754.0,320.0
frc1261,22.0,7.0,5.0,0.0,460.0,290.0,2463.0,260.0
frc3998,21.0,9.0,3.0,0.0,425.0,225.0,2575.0,290.0
frc1648,20.0,9.0,3.0,0.0,460.0,255.0,2460.0,295.0
frc1795,20.0,8.0,4.0,0.0,385.0,267.0,2307.0,240.0
frc4026,20.0,8.0,4.0,0.0,330.0,283.0,2575.0,170.0
frc1311,19.0,8.0,4.0,0.0,610.0,207.0,2314.0,335.0
frc6705,19.0,7.0,5.0,0.0,480.0,228.0,2248.0,255.0
frc4468,17.0,7.0,5.0,0.0,500.0,206.0,2224.0,395.0
frc6842,17.0,7.0,5.0,0.0,440.0,262.0,2201.0,280.0
frc4189,16.0,6.0,6.0,0.0,465.0,220.0,2453.0,200.0
frc5734,16.0,5.0,7.0,0.0,400.0,259.0,1734.0,185.0
frc7315,15.0,6.0,6.0,0.0,425.0,236.0,1812.0,200.0
frc5109,15.0,5.0,7.0,0.0,360.0,227.0,2042.0,220.0
frc4080,15.0,6.0,6.0,0.0,500.0,233.0,1996.0,380.0
frc3573,15.0,5.0,7.0,0.0,540.0,232.0,1853.0,350.0
frc4112,14.0,6.0,6.0,0.0,680.0,168.0,1843.0,245.0
frc6712,14.0,6.0,6.0,0.0,595.0,201.0,1484.0,190.0
frc6750,14.0,5.0,7.0,0.0,415.0,248.0,1792.0,255.0
frc6177,14.0,4.0,8.0,0.0,410.0,304.0,1700.0,250.0
frc6905,14.0,5.0,7.0,0.0,300.0,220.0,1820.0,225.0
frc4509,13.0,6.0,6.0,0.0,495.0,139.0,2075.0,335.0
frc4701,13.0,5.0,7.0,0.0,350.0,205.0,1711.0,200.0
frc5293,13.0,5.0,7.0,0.0,345.0,194.0,1635.0,200.0
frc6944,12.0,6.0,6.0,0.0,385.0,123.0,1649.0,200.0
frc7076,12.0,4.0,8.0,0.0,455.0,208.0,1661.0,245.0
frc3694,11.0,5.0,7.0,0.0,365.0,221.0,1714.0,230.0
frc5651,10.0,4.0,8.0,0.0,470.0,218.0,1172.0,225.0
frc1771,10.0,4.0,7.0,0.0,330.0,168.0,1180.0,185.0
frc5132,9.0,4.0,8.0,0.0,435.0,189.0,1616.0,250.0
frc5332,8.0,4.0,8.0,0.0,505.0,163.0,1573.0,295.0
frc6910,7.0,3.0,9.0,0.0,330.0,187.0,1432.0,255.0
frc5074,6.0,2.0,10.0,0.0,420.0,181.0,1460.0,275.0
frc4235,4.0,2.0,10.0,0.0,275.0,124.0,1790.0,165.0
frc2471,32.0,11.0,1.0,0.0,870.0,409.0,2986.0,330.0
frc957,29.0,9.0,3.0,0.0,585.0,367.0,2991.0,340.0
frc3674,28.0,9.0,3.0,0.0,780.0,322.0,2639.0,405.0
frc5450,28.0,8.0,4.0,0.0,585.0,376.0,2505.0,230.0
frc1432,26.0,8.0,4.0,0.0,605.0,359.0,2247.0,215.0
frc3024,24.0,7.0,5.0,0.0,580.0,386.0,2524.0,330.0
frc2635,24.0,7.0,5.0,0.0,490.0,357.0,2609.0,325.0
frc1510,23.0,7.0,5.0,0.0,540.0,313.0,1921.0,325.0
frc2811,23.0,9.0,3.0,0.0,470.0,326.0,2767.0,365.0
frc847,23.0,8.0,4.0,0.0,545.0,311.0,2595.0,260.0
frc997,23.0,7.0,5.0,0.0,495.0,310.0,2335.0,315.0
frc6343,22.0,7.0,5.0,0.0,600.0,377.0,2549.0,480.0
frc4057,22.0,8.0,4.0,0.0,465.0,270.0,2201.0,355.0
frc4662,21.0,6.0,6.0,0.0,630.0,280.0,2389.0,335.0
frc6465,20.0,6.0,6.0,0.0,565.0,252.0,1934.0,325.0
frc2411,19.0,6.0,6.0,0.0,550.0,287.0,2378.0,335.0
