,Unnamed: 0,Unnamed: 0.1,key,nickname,rookie_year,state_prov,team_number,events,OPR,DPR,CCWM
1834,1834,3868,frc4600,Tech Titans,2013.0,Missouri,4600,['2018mosl'],78.14737782765638,109.34322346970447,-31.195845642048113
1835,1835,3869,frc4601,Circuit Birds,2013.0,Ohio,4601,['2018ohcl'],59.946897907184464,118.39467848079404,-58.44778057360964
1836,1836,3871,frc4603, Leones Francés ,2013.0,Durango,4603,"['2018azfl', '2018cmptx', '2018mxto']",127.69728899673713,46.45261265290019,81.24467634383686
1837,1837,3872,frc4604,Intimitrons from Area 51,2013.0,Alberta,4604,['2018abca'],19.302471544719022,110.97213966294174,-91.66966811822269
1838,1838,3875,frc4607,The Coalition of Independent Students,2013.0,Minnesota,4607,"['2018cmpmi', '2018mndu', '2018mnmi']",116.68341411914076,29.588618123073644,87.09479599606706
1839,1839,3876,frc4608,Duct Tape Warriors,2013.0,Washington,4608,"['2018waspo', '2018wayak']",67.87337962572974,95.90784062332898,-28.034460997599247
1840,1840,3878,frc4610,BearTecs,2013.0,Texas,4610,"['2018cmptx', '2018txlu', '2018txsa']",55.85705986791277,106.18282816710078,-50.325768299188
1841,1841,3879,frc4611,O-Zone,2013.0,Ohio,4611,"['2018ohcl', '2018ohmv']",127.26068964468422,75.97605546183033,51.28463418285391
1842,1842,3881,frc4613,Barker Redbacks,2013.0,New South Wales,4613,"['2018aubrw0', '2018ausc', '2018ausp', '2018cmptx']",217.61106591552868,26.093651205750216,191.51741470977845
1843,1843,3882,frc4614,Purple Monkey Dishwasher,2013.0,New South Wales,4614,['2018ausp'],54.66833276732683,129.89157772615638,-75.22324495882961
1844,1844,3884,frc4616,Team Pharaohs,2013.0,California,4616,['2018casd'],44.08720637427728,89.76186732752991,-45.674660953252584
1845,1845,3886,frc4618,Newman Robotics,2013.0,Ontario,4618,"['2018oncmp1', '2018onham', '2018onnyo']",156.04040445529736,71.8489820759958,84.19142237930164
1846,1846,3887,frc4619,HawkBots,2013.0,California,4619,['2018cair'],78.50434470770051,47.26268582696619,31.24165888073434
1847,1847,3890,frc4622,Academy at the Lakes Wildcats,2013.0,Florida,4622,['2018flor'],64.88699023517337,61.02272727605589,3.864262959117495
1848,1848,3891,frc4623,Flyer Robotics,2013.0,Minnesota,4623,['2018mndu2'],191.04403512095595,69.73411199983774,121.30992312111827
1849,1849,3892,frc4624,Rebel Alliance,2013.0,Minnesota,4624,"['2018mndu2', '2018wila']",90.84029908016345,87.94599713717713,2.8943019429862105
1850,1850,3893,frc4625,Trappers,2013.0,Alberta,4625,['2018bcvi'],11.375354804053547,110.22574830252046,-98.85039349846684
1851,1851,3894,frc4626,Iron Centaurs,2013.0,Minnesota,4626,['2018mnmi'],[],[],[]
1852,1852,3895,frc4627,Manning Robotics,2013.0,Alberta,4627,"['2018abca', '2018bcvi', '2018cmptx']",80.922066967376,79.33219288393747,1.589874083438474
1853,1853,3898,frc4630,Robodragon,2013.0,Tennessee,4630,['2018tnkn'],94.92967056221462,113.94764883164427,-19.01797826942968
1854,1854,3900,frc4632,Monti-Pythons,2013.0,Minnesota,4632,['2018mndu2'],105.67981370597118,51.77245990618613,53.907353799785
1855,1855,3903,frc4635,Botbusters,2013.0,Nuevo León,4635,"['2018arli', '2018cmptx', '2018mxmo', '2018mxto']",159.99920880719682,36.00570098702772,123.99350782016909
1856,1856,3905,frc4637,BambieBotz,2013.0,Pennsylvania,4637,"['2018njski', '2018pawch']",53.86650235439622,141.03035672459845,-87.1638543702023
1857,1857,3906,frc4638,Jagbots,2013.0,Maryland,4638,"['2018vagdc', '2018vapor']",88.11132124327926,62.53352774366107,25.57779349961817
1858,1858,3907,frc4639,RoboSpartans,2013.0,Texas,4639,"['2018txho', '2018txsa']",125.21178244773299,42.19226444869213,83.01951799904091
1859,1859,3908,frc4640,Metallic Panthers 4640,2013.0,New York,4640,['2018nyny'],-5.175911798239934,51.32046512928114,-56.49637692752104
1860,1860,3909,frc4641,HazMat Hawks,2013.0,Texas,4641,"['2018code', '2018txlu']",43.98733913964569,121.18170482550069,-77.19436568585493
1861,1861,3911,frc4643,Butte Built Bots,2013.0,California,4643,"['2018cada', '2018idbo']",67.74465951792317,108.44574723039315,-40.70108771246997
1862,1862,3913,frc4645,X-Machina,2013.0,Illinois,4645,"['2018cmpmi', '2018ilch', '2018ilpe']",41.5347519361967,149.35994436775596,-107.82519243155932
1863,1863,3914,frc4646,Team ASAP ,2013.0,Iowa,4646,"['2018iacf', '2018mokc2']",108.6368306527333,99.0367979000709,9.600032752662464
1864,1864,3916,frc4648,Techno-Tech,2013.0,Minnesota,4648,['2018mnmi2'],95.01548949645188,122.16247514549929,-27.146985649047448
1865,1865,3917,frc4649,HeavyMech,2013.0,Tel-Aviv,4649,"['2018isde1', '2018isde2']",36.72428810489873,105.14048287645019,-68.41619477155149
1866,1866,3920,frc4652,Ironmen 2,2013.0,New Jersey,4652,"['2018njbri', '2018njfla']",75.88730849671464,76.1343223957175,-0.24701389900280368
1867,1867,3921,frc4653,Ironmen Robotics,2013.0,New Jersey,4653,"['2018mrcmp', '2018njfla', '2018njski']",131.62378955719228,89.4875713075475,42.1362182496447
1868,1868,3923,frc4655,Stateline Robotics,2013.0,Illinois,4655,"['2018cmpmi', '2018ilpe', '2018wila']",144.73323487337015,57.214697956240094,87.51853691713
1869,1869,3924,frc4656,Rock Solid Robotics,2013.0,Minnesota,4656,['2018mndu2'],73.58325710541999,63.49842609430006,10.084831011119956
1870,1870,3929,frc4661,The Red Pirates,2013.0,HaMerkaz,4661,"['2018isde2', '2018isde4']",21.7113796733028,116.49613664550847,-94.78475697220571
1871,1871,3930,frc4662,Byte Sized Robotics,2013.0,Oregon,4662,"['2018orlak', '2018orore', '2018pncmp']",77.46956815229929,105.12927250675794,-27.659704354458736
1872,1872,3931,frc4663,Cyber Tigers,2013.0,Minnesota,4663,['2018mnmi2'],70.77471573198706,115.87050812423071,-45.09579239224372
1873,1873,3932,frc4664,Butler Bots,2013.0,Minnesota,4664,['2018mnmi'],57.89749484439819,64.02746953993497,-6.129974695536768
1874,1874,3933,frc4665,Predators,2013.0,Minnesota,4665,"['2018mndu2', '2018mnmi2']",68.29557683730842,106.85608974182898,-38.56051290452055
1875,1875,3937,frc4669,Galileo Robotics,2013.0,California,4669,"['2018casf', '2018casj']",92.12220708676517,113.82357440713199,-21.701367320366813
1876,1876,3942,frc4674,Robojacks,2013.0,Minnesota,4674,['2018ndgf'],54.821474019374186,136.2444861614173,-81.42301214204305
1877,1877,3946,frc4678,CyberCavs,2013.0,Ontario,4678,"['2018oncmp1', '2018onnob', '2018onwat']",144.99294609103413,63.26726260686517,81.725683484169
1878,1878,3948,frc4680,Az-Tech Eagles,2013.0,Michigan,4680,"['2018cmpmi', '2018mibel', '2018micmp3', '2018misou']",103.34750560705866,99.74136171156528,3.606143895493313
1879,1879,3949,frc4681,Murphy's law,2013.0,Washington,4681,"['2018wamou', '2018wasno']",18.39594924649404,152.5535811717707,-134.1576319252767
1880,1880,3950,frc4682,BraveBots,2013.0,Washington,4682,"['2018wamou', '2018wasno']",47.4606185301493,133.15242922265688,-85.69181069250757
1881,1881,3951,frc4683,Full Metal Robotics,2013.0,Washington,4683,"['2018wamou', '2018wasno']",65.15658551798028,113.22860459019765,-48.07201907221743
1882,1882,3956,frc4688,Saints Bot,2013.0,Ontario,4688,"['2018oncmp2', '2018onlon', '2018onwin']",109.79935313692188,75.8683006479609,33.93105248896092
1883,1883,3960,frc4692,Metal Mallards,2013.0,Washington,4692,"['2018orlak', '2018orore', '2018waspo']",76.99212400787836,101.78297773997345,-24.79085373209504
1884,1884,3961,frc4693,Team Rock-It,2013.0,Minnesota,4693,['2018mnmi2'],78.24370880954316,100.8215384421264,-22.5778296325832
1885,1885,3962,frc4694,Atomic Armadillos,2013.0,Texas,4694,"['2018txho', '2018txsa']",69.1427896295328,106.65507296415191,-37.51228333461913
1886,1886,3966,frc4698,Rio Robotics,2013.0,California,4698,"['2018cada', '2018cafr', '2018cmptx']",107.59567938897177,72.43869951103268,35.15697987793913
1887,1887,3969,frc4701,Warriors (Team W.I.R.E.),2013.0,Georgia,4701,"['2018gaalb', '2018gadul']",22.412078427172368,122.86503436412545,-100.45295593695309
1888,1888,3970,frc4702,CyberDoggz,2013.0,Illinois,4702,['2018ilch'],48.73478706624597,97.18509562320492,-48.450308556959
1889,1889,3972,frc4704,Northern Lights Robotics,2013.0,Ontario,4704,"['2018oncmp2', '2018onosh', '2018onwat']",80.33407247844798,76.29272571661907,4.041346761828929
1890,1890,3975,frc4707,TEAM FORCE,2013.0,Santo Domingo,4707,['2018nysu'],58.35195804443927,129.04041642818248,-70.68845838374322
1891,1891,3979,frc4711,The Flying Aces,2013.0,California,4711,"['2018casd', '2018cave']",102.64814636957746,108.2427219238422,-5.594575554264708
1892,1892,3983,frc4715,Big Bay de Noc Bear Bots,2013.0,Michigan,4715,"['2018miesc', '2018milsu']",60.682964748057046,102.64044795325115,-41.957483205194094
1893,1893,3985,frc4717,The Westerners,2013.0,Texas,4717,['2018txlu'],67.92988510295007,46.59560488269763,21.33428022025239
1894,1894,3991,frc4723,Tecmilenio - EARTH - 4723,2013.0,Puebla,4723,['2018mxto'],45.46845465739909,104.52342353705276,-59.05496887965365
1895,1895,3994,frc4726,Robo Dynasty,2013.0,Washington,4726,"['2018waspo', '2018wayak']",53.344688066769436,120.3799831148713,-67.03529504810187
1896,1896,3996,frc4728,Rocori Robotics,2013.0,Minnesota,4728,['2018mndu'],96.82043882894479,114.18293285177174,-17.36249402282708
1897,1897,3997,frc4729,EMUs (Experimental Mayhem Unit),2013.0,New South Wales,4729,['2018ausp'],95.90551742853066,113.43020379664718,-17.524686368116374
1898,1898,3998,frc4730,Terminators,2013.0,Georgia,4730,"['2018gaalb', '2018gacol']",51.60816445489931,87.47042932345644,-35.86226486855713
1899,1899,3999,frc4731,MONARCH-E,2013.0,Michoacán,4731,['2018mxmo'],84.0446254930575,83.98264816021559,0.061977332841890664
1900,1900,4001,frc4733,Scarlett Robotics,2013.0,Alberta,4733,"['2018abca', '2018cmptx']",39.20460183992042,116.41347348862865,-77.20887164870827
1901,1901,4002,frc4734,The Iron Plainsmen,2013.0,Texas,4734,"['2018txlu', '2018txsa']",46.39664801781234,111.4676647066909,-65.0710166888785
1902,1902,4003,frc4735,Tecmilenio - DEROF - 4735,2013.0,Coahuila,4735,"['2018mxto', '2018txel']",96.14411139437158,78.80772972018885,17.336381674182718
1903,1903,4005,frc4737,Atomigators,2013.0,Michigan,4737,"['2018mibel', '2018misou']",97.75241982893144,81.33615934769162,16.416260481239803
1904,1904,4006,frc4738,Patribots,2013.0,California,4738,"['2018casd', '2018nvlv']",104.85476729490198,113.40926553141102,-8.55449823650902
1905,1905,4007,frc4739,Thunderbolts Robotics,2013.0,New South Wales,4739,['2018ausc'],48.26870419160838,147.59491909898082,-99.32621490737249
1906,1906,4008,frc4740,Sparta Bots,2013.0,Tennessee,4740,['2018alhu'],91.05084764813674,106.27077886940073,-15.219931221263924
1907,1907,4009,frc4741,WingNuts,2013.0,Minnesota,4741,['2018mndu'],34.34660760067959,134.78845336711163,-100.44184576643207
1908,1908,4012,frc4744,Ninjas,2013.0,Haifa,4744,"['2018iscmp', '2018isde2', '2018isde4']",71.1272166402154,128.5343421737809,-57.4071255335655
1909,1909,4014,frc4746,Tecmilenio - Alebrijes - 4746,2013.0,Nuevo León,4746,['2018mxmo'],64.26746857134063,73.58870686733759,-9.321238295996993
1910,1910,4016,frc4748,Bulldog Autobots,2013.0,South Carolina,4748,['2018scmb'],84.99334503535904,101.03578635415998,-16.04244131880085
1911,1911,4017,frc4749,Pisgah Robotics,2013.0,Georgia,4749,"['2018gadal', '2018gagai']",53.12586133880538,69.42969619446137,-16.303834855656042
1912,1912,4018,frc4750,Bert,2013.0,New Jersey,4750,"['2018njtab', '2018pawch']",80.69356465282088,116.75704648414701,-36.06348183132613
1913,1913,4024,frc4757,Talos,2013.0,HaMerkaz,4757,"['2018isde1', '2018isde3', '2018isde4']",48.73309995726302,112.44204728293545,-63.70894732567242
1914,1914,4025,frc4758,RoboBlazers,2013.0,Michigan,4758,"['2018micen', '2018misou']",79.6084085782815,66.8203807473486,12.788027830932862
1915,1915,4028,frc4761,The Robockets,2013.0,Massachusetts,4761,"['2018mabri', '2018marea']",68.50834293448864,124.0297313359265,-55.521388401437946
1916,1916,4029,frc4762,Robo-Saints,2013.0,Minnesota,4762,['2018wila'],40.954670922287775,168.90543702939615,-127.95076610710842
1917,1917,4030,frc4763,i to the Fourth Robotics,2013.0,California,4763,['2018capo'],48.80009480146172,67.46193133370848,-18.6618365322469
1918,1918,4031,frc4764,The Memphis MechWarriors,2013.0,Tennessee,4764,"['2018ilpe', '2018tnkn']",17.489267960300197,143.57163388467973,-126.0823659243794
1919,1919,4032,frc4765,PWRUP,2013.0,California,4765,['2018casf'],72.82264801416264,102.40538788377248,-29.58273986960988
1920,1920,4034,frc4767,C4,2013.0,North Carolina,4767,"['2018ncash', '2018ncwin']",39.612116074322834,108.22270034604387,-68.61058427172114
1921,1921,4035,frc4768,Comets,2013.0,Michigan,4768,"['2018miliv', '2018misou']",84.95599102560254,84.95079165361985,0.0051993719826199936
1922,1922,4036,frc4769,Nerdvana,2013.0,Florida,4769,['2018flor'],81.26263627094238,123.88116643178714,-42.618530160844834
1923,1923,4040,frc4773,Steel Horses,2013.0,New York,4773,['2018nyny'],63.28747826279735,144.40686876887307,-81.11939050607579
1924,1924,4041,frc4774,The Drop Bears,2013.0,New South Wales,4774,"['2018aubrw0', '2018ausc', '2018ausp']",104.84699165043571,101.33006844210084,3.5169232083348305
1925,1925,4042,frc4775,Aztech Robotics,2013.0,Distrito Federal,4775,"['2018abca', '2018cmptx', '2018mxmo']",131.80997045852837,81.75208845945062,50.057881999077736
1926,1926,4043,frc4776,S.C.O.T.S. Bots,2013.0,Michigan,4776,"['2018micmp2', '2018mifor', '2018mimil']",167.91963896600376,61.49386026361011,106.4257787023934
1927,1927,4044,frc4777,Spirit Robotics,2013.0,Ontario,4777,"['2018onbar', '2018onwat']",46.15902368710829,130.1318806389096,-83.9728569518013
1928,1928,4045,frc4778,Stormbots,2013.0,Minnesota,4778,"['2018mndu', '2018mnmi2']",105.45507812615804,86.33726097294132,19.117817153216677
1929,1929,4046,frc4779,RoboSapiens,2013.0,Michigan,4779,"['2018micmp4', '2018mimar', '2018miwat']",128.04225871646233,100.44958679734168,27.592671919120466
1930,1930,4047,frc4780,Tenacious Drones,2013.0,Ohio,4780,['2018ohcl'],110.59294578702348,161.38714659611912,-50.7942008090956
1931,1931,4049,frc4782,Borrebots,2013.0,Sonora,4782,['2018mxmo'],73.7561614964285,44.253809865194455,29.502351631233985
1932,1932,4050,frc4783,RoboRavens,2013.0,Ontario,4783,"['2018onnob', '2018onosh']",32.81673879534952,107.89832029270656,-75.08158149735695
1933,1933,4051,frc4784,ATOM,2013.0,HaZafon,4784,"['2018isde3', '2018isde4']",30.746724096125195,121.49073934848046,-90.74401525235525
1934,1934,4053,frc4786,Nicolet FEAR,2013.0,Wisconsin,4786,"['2018cmpmi', '2018mokc2', '2018wimi']",125.67649962814687,89.7940201780984,35.88247945004847
1935,1935,4054,frc4787,Axiom,2013.0,Illinois,4787,"['2018ilch', '2018ilpe']",71.47524795706352,131.4687387371481,-59.993490780084585
1936,1936,4059,frc4792,Desert Storm,2013.0,Nevada,4792,['2018nvlv'],30.7994618071559,135.30334629412548,-104.5038844869695
1937,1937,4062,frc4795,EastBots,2013.0,North Carolina,4795,"['2018cmptx', '2018nccmp', '2018ncpem', '2018ncwin', '2018vagle']",147.51159953299552,51.158101382996286,96.35349814999924
1938,1938,4063,frc4796,Cyber Dragons,2013.0,Massachusetts,4796,"['2018mabri', '2018rismi']",86.15240200787498,112.80063057774278,-26.648228569867847
1939,1939,4066,frc4799,Lazbuddie Robotics,2013.0,Texas,4799,['2018txlu'],57.72649884714701,86.39484980412462,-28.668350956977637
1940,1940,4068,frc4801,Blacktown Boys,2013.0,New South Wales,4801,['2018ausp'],75.4994982323784,112.2847334065056,-36.785235174127216
1941,1941,4069,frc4802,BLACKTOWN GIRLS (née UMM: Unidentified Moving Machines),2013.0,New South Wales,4802,"['2018ausc', '2018ausp', '2018cmptx']",61.11399107194201,114.46597064905814,-53.35197957711608
1942,1942,4071,frc4804,Port PiraTech,2013.0,Wisconsin,4804,['2018wimi'],29.903520067430666,112.61338725720753,-82.70986718977689
1943,1943,4076,frc4809,Black Knight Robotics,2013.0,Missouri,4809,['2018mokc'],68.96277253240778,76.78339224368312,-7.82061971127529
1944,1944,4077,frc4810,I AM Robot,2013.0,Michigan,4810,"['2018cmpmi', '2018migib', '2018mitry']",98.28180487920653,95.71294376991759,2.5688611092889566
1945,1945,4078,frc4811,Majestic Eagles,2013.0,Michigan,4811,"['2018micen', '2018mitry']",25.981161591771716,70.14778207723153,-44.16662048545981
1946,1946,4081,frc4814,WE MARS Incubator,2013.0,Ontario,4814,"['2018oncmp1', '2018onlon', '2018onwat']",111.04603212972462,90.92415216922409,20.121879960500465
1947,1947,4082,frc4815,ELECTROPANTHERS,2013.0,Michigan,4815,"['2018micen', '2018mitry']",69.74338478714347,99.07561002568835,-29.332225238544897
1948,1948,4083,frc4816,Gadget Girls,2013.0,North Carolina,4816,"['2018ncgre', '2018ncwin']",-8.511737357207918,131.85236895007858,-140.36410630728648
1949,1949,4084,frc4817,One Degree North,2013.0,Central Singapore,4817,['2018ausc'],14.096144135922776,111.19316959292023,-97.09702545699747
1950,1950,4085,frc4818,The Herd,2013.0,North Dakota,4818,"['2018iacf', '2018ndgf']",147.59877207386597,64.74629913723113,82.85247293663481
1951,1951,4086,frc4819,Flat Mountain Mechanics,2013.0,Michigan,4819,"['2018micmp1', '2018mimid', '2018mishe']",84.65258985717765,107.20592184517403,-22.55333198799667
1952,1952,4088,frc4821,CyberUs,2013.0,District of Columbia,4821,"['2018mdoxo', '2018vagdc']",66.20177042215747,96.62617672782284,-30.424406305665332
1953,1953,4090,frc4823,Robo Lions,2013.0,South Carolina,4823,['2018scmb'],59.58449560188727,41.096822509809236,18.487673092078076
1954,1954,4094,frc4827,Minerbotics,2013.0,Michigan,4827,"['2018miesc', '2018milsu']",29.129703683213958,105.79797958351965,-76.66827590030569
1955,1955,4095,frc4828,RoboEagles,2013.0,North Carolina,4828,"['2018ncash', '2018nccmp', '2018ncgre']",65.54514491409223,110.12207449895834,-44.57692958486612
1956,1956,4096,frc4829,Titanium Tigers,2013.0,North Carolina,4829,"['2018ncpem', '2018ncwin']",68.45267398935034,58.64664895114825,9.806025038202066
1957,1957,4102,frc4835,Junkyard Dawgs,2013.0,Michigan,4835,"['2018miesc', '2018milsu']",74.55960421727409,115.03946029821,-40.47985608093589
1958,1958,4104,frc4838,Electro-Bots,2013.0,Michigan,4838,"['2018mibel', '2018misou']",66.30723152224837,95.88862852978737,-29.581397007539024
1959,1959,4106,frc4840,The Panthers,2013.0,Michigan,4840,"['2018mibel', '2018misou']",16.73184115598583,124.8701665446554,-108.13832538866959
1960,1960,4111,frc4845,Lion's Pride,2013.0,Minnesota,4845,['2018mndu'],102.27917555321966,113.52502134176102,-11.245845788541335
1961,1961,4113,frc4847,Techno-Logic Trojans,2013.0,South Carolina,4847,['2018scmb'],10.254636469684883,152.03455692960947,-141.77992045992468
1962,1962,4117,frc4851,JungleBots,2013.0,Michigan,4851,"['2018micen', '2018miliv']",52.376525967583014,105.94364459173583,-53.567118624152826
1963,1963,4120,frc4854,Trobots,2013.0,Michigan,4854,"['2018miliv', '2018misou']",64.40859774749255,106.0839834261106,-41.675385678618184
1964,1964,4121,frc4855,Ramageddon,2013.0,Michigan,4855,"['2018micmp4', '2018migul', '2018miken']",127.64537107808417,100.61077504210057,27.0345960359838
1965,1965,4122,frc4856,Double X,2013.0,New York,4856,['2018nyny'],53.42743438199457,118.71641517247332,-65.28898079047866
1966,1966,4125,frc4859,The CyBears,2013.0,Minnesota,4859,['2018mndu2'],84.7156107981161,105.23234086756773,-20.516730069451533
1967,1967,4128,frc4902,The Wildebots,2014.0,Ontario,4902,"['2018onham', '2018onwin']",32.06914288764594,138.49067470527146,-106.4215318176255
1968,1968,4129,frc4903,Mustangs,2014.0,Ontario,4903,"['2018onbar', '2018oncmp1', '2018onlon']",140.8508187816212,84.14418043878341,56.70663834283778
